city,state,zipcode,address,price,bedrooms,bathrooms,property_size (sqr ft)
AUSTIN,TX,78754,3630 QUIETTE DR,1395348.0,5,4.0,5105.0
AUSTIN,TX,78754,9400 SPRINGDALE RD,839494.0,3,2.0,2390.0
AUSTIN,TX,78754,11000 HARVEST TIME DR,514398.0,4,2.0,3576.0
AUSTIN,TX,78754,11108 HARVEST TIME DR,411045.0,3,2.0,2111.0
AUSTIN,TX,78754,11117 HARVEST TIME DR,455911.0,4,2.0,2720.0
AUSTIN,TX,78754,11110 WANDERING WAY,346609.0,3,2.0,1678.0
AUSTIN,TX,78754,11433 GLEN FALLOCH CT,614476.0,5,2.0,4381.0
AUSTIN,TX,78754,11109 LONG WINTER DR,386815.0,3,2.0,2188.0
AUSTIN,TX,78754,12316 GRANTON CV,275146.0,3,2.0,1807.0
AUSTIN,TX,78754,11121 HARVEST TIME DR,514398.0,4,2.0,3576.0
AUSTIN,TX,78754,2101 HORSE WAGON DR,413932.0,3,2.0,2172.0
AUSTIN,TX,78754,2128 HORSE WAGON DR,481380.0,4,2.0,2872.0
AUSTIN,TX,78754,1913 SHORT SUMMER DR,466306.0,3,2.0,2724.0
AUSTIN,TX,78754,5227 COPPERMEAD LN,376371.0,3,2.0,1788.0
AUSTIN,TX,78754,12324 GRANTON CV,346511.0,3,2.0,2256.0
AUSTIN,TX,78754,9104 WELLESLEY DR,345336.0,3,2.0,1739.0
AUSTIN,TX,78754,11021 HARVEST TIME DR,530866.0,4,2.0,3582.0
AUSTIN,TX,78754,11012 LONG WINTER DR,462638.0,3,2.0,2876.0
AUSTIN,TX,78754,11108 LONG WINTER DR,507824.0,4,3.0,3266.0
AUSTIN,TX,78754,11008 LONG WINTER DR,526006.0,4,3.0,3061.0
AUSTIN,TX,78754,11008 RELIANCE CREEK DR,471261.0,4,2.0,2910.0
AUSTIN,TX,78754,12301 KELTON DR,441154.0,4,2.0,3125.0
AUSTIN,TX,78754,2012 SHAKER TRL,501227.0,4,2.0,2644.0
AUSTIN,TX,78754,12437 GRANTON CV,320933.0,3,2.0,2068.0
AUSTIN,TX,78754,11236 AMARANTH LN,389279.0,3,2.0,2594.0
AUSTIN,TX,78754,6304 THIRLMARE CT,412467.0,4,2.0,2578.0
AUSTIN,TX,78754,7132 MUMRUFFIN LN,415757.0,4,2.0,2664.0
AUSTIN,TX,78754,2017 WAYWARD SUN DR,440496.0,4,3.0,2425.0
AUSTIN,TX,78754,2024 WAYWARD SUN DR,445834.0,4,2.0,2480.0
AUSTIN,TX,78754,5608 CLYDE LN,387562.0,3,2.0,2560.0
AUSTIN,TX,78754,12016 DUNFRIES LN,423022.0,3,2.0,2299.0
AUSTIN,TX,78754,6800 TULLOCH WAY,447091.0,3,2.0,2524.0
AUSTIN,TX,78754,9010 WELLESLEY DR,342885.0,3,2.0,1723.0
AUSTIN,TX,78754,5207 COPPERMEAD LN,311207.0,3,2.0,1605.0
AUSTIN,TX,78754,11537 GLEN FALLOCH CT,527003.0,4,2.0,3381.0
AUSTIN,TX,78754,3221 LONG DAY DR,393254.0,4,2.0,2221.0
AUSTIN,TX,78754,5725 CLYDE LN,324255.0,3,2.0,2068.0
AUSTIN,TX,78754,5721 CLYDE LN,349966.0,3,2.0,2256.0
AUSTIN,TX,78754,11100 BARN OWL DR,369128.0,3,2.0,2111.0
AUSTIN,TX,78754,11104 BARN OWL DR,482767.0,4,2.0,2530.0
AUSTIN,TX,78754,5211 LANGWOOD DR,366152.0,3,2.0,2525.0
AUSTIN,TX,78754,7000 CROMARTY CV,465912.0,4,2.0,2991.0
AUSTIN,TX,78754,5644 COLINTON AVE,352923.0,3,2.0,2256.0
AUSTIN,TX,78754,5633 COLINTON AVE,395403.0,4,2.0,2560.0
AUSTIN,TX,78754,11205 BRUSHY GLEN DR,366481.0,3,2.0,1878.0
AUSTIN,TX,78754,11607 WINTERBORNE CT,386744.0,3,2.0,2615.0
AUSTIN,TX,78754,7057 THISTLE HILL WAY,424141.0,4,2.0,2759.0
AUSTIN,TX,78754,7011 MUCKENDER LN,369132.0,4,3.0,2386.0
AUSTIN,TX,78754,6920 WILLIAM WALLACE WAY,429920.0,4,2.0,2767.0
AUSTIN,TX,78754,11629 TIMBER HEIGHTS DR,430100.0,4,3.0,2736.0
AUSTIN,TX,78754,4709 LAKE GEORGE LN # 183,445067.0,4,2.0,2927.0
AUSTIN,TX,78754,11403 ASHPRINGTON CV,291451.0,3,2.0,2010.0
AUSTIN,TX,78754,5628 COLINTON AVE,330533.0,3,2.0,2068.0
AUSTIN,TX,78754,1821 BOWERTON DR,420998.0,4,2.0,2656.0
AUSTIN,TX,78754,11117 LIBERTY FARMS DR,431164.0,4,2.0,2221.0
AUSTIN,TX,78754,1821 SHAKER TRL,445000.0,4,2.0,2956.0
AUSTIN,TX,78754,5609 LIBERTON LN,337357.0,3,2.0,2256.0
AUSTIN,TX,78754,2116 NOBLEMAN DR,485399.0,4,2.0,2502.0
AUSTIN,TX,78754,10721 SORGHUM HILL CV,446478.0,4,2.0,2417.0
AUSTIN,TX,78754,11210 AMARANTH LN,449688.0,4,2.0,2610.0
AUSTIN,TX,78754,6818 THISTLE HILL WAY,477380.0,4,2.0,3381.0
AUSTIN,TX,78754,11225 LIBERTY FARMS DR,431164.0,4,2.0,2221.0
AUSTIN,TX,78754,11112 BLEICH LN,463531.0,4,3.0,2402.0
AUSTIN,TX,78754,12448 TAY TER,383396.0,4,3.0,2488.0
AUSTIN,TX,78754,2116 BEAVER PELT CV,436567.0,3,2.0,2188.0
AUSTIN,TX,78754,11721 RYDALWATER LN,548884.0,4,2.0,4111.0
AUSTIN,TX,78754,7117 DAGON DR,343870.0,3,2.0,2084.0
AUSTIN,TX,78754,2020 WAYWARD SUN DR,359644.0,3,2.0,2010.0
AUSTIN,TX,78754,1920 DRY SEASON TRL,370358.0,3,2.0,2188.0
AUSTIN,TX,78754,2000 SHORT SUMMER DR,532941.0,4,2.0,3144.0
AUSTIN,TX,78754,6113 BOYCE LN,419602.0,4,2.0,2718.0
AUSTIN,TX,78754,12025 KILMARTIN LN,356472.0,4,2.0,2510.0
AUSTIN,TX,78754,11608 LOWESWATER LN,457428.0,4,2.0,2796.0
AUSTIN,TX,78754,11501 TIMBER HEIGHTS DR,411882.0,3,2.0,2188.0
AUSTIN,TX,78754,1820 BOWERTON DR,406102.0,3,2.0,2243.0
AUSTIN,TX,78754,1808 BOWERTON DR,378120.0,3,2.0,2243.0
AUSTIN,TX,78754,2013 SHORT SUMMER DR,402752.0,4,2.0,2543.0
AUSTIN,TX,78754,11205 LONG WINTER DR,407304.0,3,2.0,2142.0
AUSTIN,TX,78754,11213 LONG WINTER DR,440706.0,4,2.0,2376.0
AUSTIN,TX,78754,1916 SHORT SUMMER DR,466306.0,3,2.0,2724.0
AUSTIN,TX,78754,1904 SHORT SUMMER DR,485208.0,3,2.0,2701.0
AUSTIN,TX,78754,11013 SHORT SPRINGS DR,453420.0,5,3.0,2406.0
AUSTIN,TX,78754,3117 CENTRUM DR,439662.0,4,2.0,2221.0
AUSTIN,TX,78754,11512 CHURCH CANYON DR,435000.0,5,3.0,2968.0
AUSTIN,TX,78754,11908 GAELIC DR,352128.0,4,2.0,1941.0
AUSTIN,TX,78754,11904 GAELIC DR,377902.0,3,2.0,2104.0
AUSTIN,TX,78754,11841 GAELIC DR,381707.0,3,2.0,2104.0
AUSTIN,TX,78754,2921 LONG DAY DR,423484.0,3,2.0,2111.0
AUSTIN,TX,78754,11101 BLEICH LN,519687.0,4,2.0,3576.0
AUSTIN,TX,78754,1509 BRAXTON VALLEY CV,517334.0,4,2.0,2672.0
AUSTIN,TX,78754,1639 PAYTON FALLS DR,406123.0,3,2.0,2184.0
AUSTIN,TX,78754,11424 SPRINKLE CUTOFF RD,394534.0,3,3.0,1673.0
AUSTIN,TX,78754,11404 FLUSHWING DR,507322.0,3,2.0,2872.0
AUSTIN,TX,78754,11117 LONG WINTER DR,503883.0,4,3.0,3036.0
AUSTIN,TX,78754,2112 BEAVER PELT CV,450091.0,3,2.0,2358.0
AUSTIN,TX,78754,2117 BEAVER PELT CV,537394.0,4,3.0,3028.0
AUSTIN,TX,78754,11508 OLTONS BLUFF CV,496803.0,4,2.0,2875.0
AUSTIN,TX,78754,12128 TIMBER HEIGHTS DR,484635.0,3,2.0,2664.0
AUSTIN,TX,78754,12408 TIMBER HEIGHTS DR,460078.0,3,2.0,2458.0
AUSTIN,TX,78754,12308 TIMBER HEIGHTS DR,575137.0,5,3.0,3448.0
AUSTIN,TX,78754,2128 TIN CAN DR,458284.0,3,2.0,2338.0
AUSTIN,TX,78754,2124 TIN CAN DR,442225.0,3,2.0,2252.0
AUSTIN,TX,78754,12408 DRUMMOND DR,306041.0,3,2.0,1807.0
AUSTIN,TX,78754,5608 BROUGHAM WAY,321003.0,4,2.0,1807.0
AUSTIN,TX,78754,12413 TAY TER,284089.0,3,2.0,1609.0
AUSTIN,TX,78754,5537 LIBERTON LN,303171.0,3,2.0,1736.0
AUSTIN,TX,78754,5625 LIBERTON LN,396063.0,3,2.0,2560.0
AUSTIN,TX,78754,5504 LIBERTON LN,329500.0,3,2.0,2068.0
AUSTIN,TX,78754,2005 SHAKER TRL,501372.0,4,2.0,2875.0
AUSTIN,TX,78754,11908 TIMBER HEIGHTS DR,522087.0,4,2.0,2964.0
AUSTIN,TX,78754,11925 TIMBER HEIGHTS DR,485000.0,3,2.0,2869.0
AUSTIN,TX,78754,10705 DEATON LN,369514.0,3,2.0,3560.0
AUSTIN,TX,78754,1817 BOWERTON DR,385428.0,3,2.0,2103.0
AUSTIN,TX,78754,6601 CROMARTY LN,384339.0,3,2.0,2171.0
AUSTIN,TX,78754,11200 LONG WINTER DR,417091.0,3,2.0,2184.0
AUSTIN,TX,78754,11540 CHURCH CANYON DR,354914.0,3,2.0,1896.0
AUSTIN,TX,78754,11600 LARCH VALLEY DR,464874.0,3,2.0,2560.0
AUSTIN,TX,78754,7117 CROMARTY CV,452640.0,3,2.0,2492.0
AUSTIN,TX,78754,5601 CLYDE LN,293692.0,3,2.0,1736.0
AUSTIN,TX,78754,12412 TAY TER,278930.0,3,2.0,1609.0
AUSTIN,TX,78754,12425 DRUMMOND DR,380000.0,3,2.0,2560.0
AUSTIN,TX,78754,12441 GRANTON CV,312325.0,3,2.0,1807.0
AUSTIN,TX,78754,12452 TAY TER,355863.0,3,2.0,2560.0
AUSTIN,TX,78754,5717 CLYDE LN,375843.0,4,3.0,2488.0
AUSTIN,TX,78754,1631 PAYTON FALLS DR,420807.0,3,2.0,2374.0
AUSTIN,TX,78754,12344 GRANTON CV,387562.0,3,2.0,2560.0
AUSTIN,TX,78754,3301 SAVAGE SPRINGS DR,472203.0,4,2.0,2744.0
AUSTIN,TX,78754,10909 SHORT SPRINGS DR,435999.0,5,2.0,2406.0
AUSTIN,TX,78754,10916 FURROW HILL DR,437690.0,4,2.0,2910.0
AUSTIN,TX,78754,3404 SAVAGE SPRINGS DR,477051.0,5,3.0,2744.0
AUSTIN,TX,78754,4714 DORCHESTER HEIGHTS LN # 153,312609.0,3,2.0,1622.0
AUSTIN,TX,78754,4717 VIRGINIA DARE LN,354073.0,3,2.0,1791.0
AUSTIN,TX,78754,11005 SHORT SPRINGS DR,377269.0,3,2.0,1845.0
AUSTIN,TX,78754,11017 HARVEST TIME DR,518155.0,4,2.0,2822.0
AUSTIN,TX,78754,3421 SAVAGE SPRINGS DR,377391.0,3,2.0,1845.0
AUSTIN,TX,78754,4800 FORT MOULTRIE LN,457772.0,4,2.0,2277.0
AUSTIN,TX,78754,4802 FORT MOULTRIE LN,447676.0,4,2.0,2467.0
AUSTIN,TX,78754,1900 SHAKER TRL,482809.0,4,2.0,2692.0
AUSTIN,TX,78754,1904 SORGHUM HILL DR,436701.0,4,2.0,2700.0
AUSTIN,TX,78754,8900 MAGNA CARTA LOOP,436912.0,3,2.0,2281.0
AUSTIN,TX,78754,3520 SAVAGE SPRINGS DR,442881.0,5,3.0,2499.0
AUSTIN,TX,78754,11124 WET SEASON DR,574039.0,4,2.0,3442.0
AUSTIN,TX,78754,1928 WAYWARD SUN DR,409985.0,3,2.0,2010.0
AUSTIN,TX,78754,1933 SORGHUM HILL DR,385366.0,4,2.0,2010.0
AUSTIN,TX,78754,11204 WET SEASON DR,410464.0,4,2.0,2188.0
AUSTIN,TX,78754,3601 LONG DAY DR,456405.0,4,2.0,2549.0
AUSTIN,TX,78754,11324 CHURCH CANYON DR,395308.0,5,3.0,2406.0
AUSTIN,TX,78754,11401 SPRINKLE CUTOFF RD,328860.0,3,2.0,1583.0
AUSTIN,TX,78754,11416 CHURCH CANYON DR,477512.0,5,3.0,2968.0
AUSTIN,TX,78754,11437 GLEN FALLOCH CT,650000.0,6,3.0,4539.0
AUSTIN,TX,78754,7013 CROMARTY CV,450441.0,3,2.0,2492.0
AUSTIN,TX,78754,2005 DRY SEASON TRL,482382.0,4,2.0,3028.0
AUSTIN,TX,78754,7062 THISTLE HILL WAY,508473.0,4,3.0,3381.0
AUSTIN,TX,78754,11505 FLUSHWING DR,369417.0,3,2.0,2006.0
AUSTIN,TX,78754,11505 OLTONS BLUFF CV,357899.0,3,2.0,2006.0
AUSTIN,TX,78754,11512 PLOW HORSE CV,397610.0,3,2.0,2345.0
AUSTIN,TX,78754,11513 FLUSHWING DR,412246.0,3,2.0,2160.0
AUSTIN,TX,78754,7109 CROMARTY CV,441469.0,4,2.0,2492.0
AUSTIN,TX,78754,11609 LOWESWATER LN,425122.0,4,2.0,2790.0
AUSTIN,TX,78754,5509 COLINTON AVE,308696.0,3,2.0,1435.0
AUSTIN,TX,78754,11713 LANSDOWNE RD,414551.0,4,2.0,2529.0
AUSTIN,TX,78754,11713 LARCH VALLEY DR,391088.0,3,2.0,2122.0
AUSTIN,TX,78754,2020 DRY SEASON TRL,372902.0,4,2.0,2188.0
AUSTIN,TX,78754,2025 WAYWARD SUN DR,485280.0,4,2.0,2700.0
AUSTIN,TX,78754,11909 LANSDOWNE RD,463718.0,3,2.0,2672.0
AUSTIN,TX,78754,11920 LANSDOWNE RD,464335.0,3,2.0,2672.0
AUSTIN,TX,78754,1537 PAYTON FALLS DR,403809.0,3,2.0,2593.0
AUSTIN,TX,78754,12100 TIMBER HEIGHTS DR,492037.0,3,2.0,2664.0
AUSTIN,TX,78754,12116 TIMBER HEIGHTS DR,410704.0,3,2.0,2184.0
AUSTIN,TX,78754,1604 MUSKET VALLEY TRL,424335.0,3,2.0,2312.0
AUSTIN,TX,78754,2109 CALLINGWOOD DR,522157.0,4,2.0,2982.0
AUSTIN,TX,78754,12309 GRANTON CV,368785.0,4,3.0,2488.0
AUSTIN,TX,78754,2128 CALLINGWOOD DR,496662.0,4,2.0,2984.0
AUSTIN,TX,78754,10924 SHORT SPRINGS DR,511773.0,4,2.0,2832.0
AUSTIN,TX,78754,11100 BOUNDLESS VALLEY DR,358837.0,3,2.0,2001.0
AUSTIN,TX,78754,1636 PAYTON FALLS DR,454161.0,4,2.0,2593.0
AUSTIN,TX,78754,1708 BOWERTON DR,373662.0,3,2.0,2103.0
AUSTIN,TX,78754,1708 GODDARD BLUFF DR,385428.0,4,2.0,2103.0
AUSTIN,TX,78754,1820 SHAKER TRL,426193.0,3,2.0,2329.0
AUSTIN,TX,78754,1901 HORSE WAGON DR,513424.0,4,2.0,2984.0
AUSTIN,TX,78754,1904 SHAKER TRL,447465.0,4,2.0,2376.0
AUSTIN,TX,78754,11004 LONG WINTER DR,509671.0,4,2.0,3728.0
AUSTIN,TX,78754,1400 PAYTON FALLS DR,575462.0,4,2.0,2892.0
AUSTIN,TX,78754,1916 SHAKER TRL,359879.0,3,2.0,2006.0
AUSTIN,TX,78754,11125 SILO VALLEY DR,543000.0,4,2.0,3056.0
AUSTIN,TX,78754,4713 VALCOUR BAY LN # 42,474262.0,5,3.0,2630.0
AUSTIN,TX,78754,3412 SAVAGE SPRINGS DR,366906.0,3,2.0,2024.0
AUSTIN,TX,78754,11308 FABER VALLEY CV,431800.0,4,2.0,2561.0
AUSTIN,TX,78754,11314 AVERING LN,401832.0,3,2.0,2084.0
AUSTIN,TX,78754,11324 FABER VALLEY CV,462542.0,3,2.0,2560.0
AUSTIN,TX,78754,2001 SHAKER TRL,379576.0,3,2.0,2329.0
AUSTIN,TX,78754,4805 VIRGINIA DARE LN # 81,453493.0,4,2.0,2927.0
AUSTIN,TX,78754,4806 VIRGINIA DARE LN,355635.0,3,2.0,1791.0
AUSTIN,TX,78754,4809 VIRGINIA DARE LN # 83,419485.0,3,2.0,2260.0
AUSTIN,TX,78754,11401 CHURCH CANYON DR,463872.0,4,2.0,2578.0
AUSTIN,TX,78754,3503 FERGUSON LN,599033.0,3,2.0,2160.0
AUSTIN,TX,78754,11412 GLEN FALLOCH CT,640995.0,6,3.0,4559.0
AUSTIN,TX,78754,11413 CHURCH CANYON DR,444532.0,4,2.0,2578.0
AUSTIN,TX,78754,11508 GOSSAMER DR,409540.0,3,2.0,2188.0
AUSTIN,TX,78754,11511 LARCH VALLEY DR,396766.0,3,2.0,2220.0
AUSTIN,TX,78754,11700 LARCH VALLEY DR,361095.0,3,2.0,2220.0
AUSTIN,TX,78754,11701 GODDARD BLUFF CV,417326.0,3,2.0,2243.0
AUSTIN,TX,78754,11701 LANSDOWNE RD,438817.0,4,2.0,2569.0
AUSTIN,TX,78754,11709 LARCH VALLEY DR,390064.0,3,2.0,2464.0
AUSTIN,TX,78754,11712 LARCH VALLEY DR,360756.0,3,2.0,2163.0
AUSTIN,TX,78754,11720 DAY CAMP LN,358640.0,3,2.0,2103.0
AUSTIN,TX,78754,6510 CARISBROOKE LN,398450.0,3,2.0,2010.0
AUSTIN,TX,78754,11809 DUNFRIES LN,409885.0,5,2.0,2830.0
AUSTIN,TX,78754,11820 DUNFRIES LN,337925.0,3,2.0,1750.0
AUSTIN,TX,78754,6704 TULLOCH WAY,319986.0,3,2.0,1750.0
AUSTIN,TX,78754,6801 CROMARTY LN,391998.0,3,2.0,2492.0
AUSTIN,TX,78754,9111 MAGNA CARTA LOOP,392140.0,4,2.0,2927.0
AUSTIN,TX,78754,9112 MAGNA CARTA LOOP,419367.0,4,2.0,2730.0
AUSTIN,TX,78754,9114 MAGNA CARTA LOOP,361840.0,3,2.0,2260.0
AUSTIN,TX,78754,1620 BUSH COAT LN,387972.0,3,2.0,2103.0
AUSTIN,TX,78754,11209 BRUSHY GLEN DR,522361.0,4,2.0,2372.0
AUSTIN,TX,78754,5804 SPEYSIDE DR,352880.0,3,2.0,2270.0
AUSTIN,TX,78754,1408 BRIXEY CV,504229.0,4,2.0,2922.0
AUSTIN,TX,78754,1421 PAYTON FALLS DR,493042.0,4,2.0,2892.0
AUSTIN,TX,78754,6501 BOYCE LN,342796.0,3,2.0,2157.0
AUSTIN,TX,78754,1504 BRAXTON VALLEY CV,534979.0,3,2.0,2892.0
AUSTIN,TX,78754,1556 PAYTON FALLS DR,440817.0,3,2.0,2786.0
AUSTIN,TX,78754,11716 DUNFRIES LN,469546.0,3,2.0,2936.0
AUSTIN,TX,78754,11717 LANSDOWNE RD,345069.0,3,2.0,2077.0
AUSTIN,TX,78754,11805 LANSDOWNE RD,357179.0,3,2.0,2062.0
AUSTIN,TX,78754,1607 PAYTON FALLS DR,422517.0,4,2.0,2562.0
AUSTIN,TX,78754,11925 KILMARTIN LN,372628.0,3,2.0,2510.0
AUSTIN,TX,78754,11932 KILMARTIN LN,313931.0,3,2.0,2119.0
AUSTIN,TX,78754,1501 PAYTON FALLS DR,547170.0,4,2.0,3423.0
AUSTIN,TX,78754,5215 COPPERMEAD LN,283884.0,3,2.0,1542.0
AUSTIN,TX,78754,12316 KILMARTIN LN,372681.0,4,2.0,2435.0
AUSTIN,TX,78754,5917 BOYCE LN,369771.0,4,2.0,2718.0
AUSTIN,TX,78754,11016 AMARANTH LN,392533.0,3,2.0,2434.0
AUSTIN,TX,78754,1413 MUSSETT ST,457048.0,3,2.0,2593.0
AUSTIN,TX,78754,11610 WINTERBORNE CT,302900.0,3,2.0,1929.0
AUSTIN,TX,78754,1540 PAYTON FALLS DR,431239.0,3,2.0,2611.0
AUSTIN,TX,78754,1544 PAYTON FALLS DR,547291.0,4,3.0,3260.0
AUSTIN,TX,78754,3121 LONG DAY DR,476475.0,4,3.0,2910.0
AUSTIN,TX,78754,3309 BOSQUE LN,531404.0,3,2.0,1538.0
AUSTIN,TX,78754,8705 SANSOM RD,577930.0,3,2.0,2278.0
AUSTIN,TX,78754,6705 KILT CT,616608.0,5,2.0,4399.0
AUSTIN,TX,78754,6706 CARISBROOKE LN,364685.0,4,2.0,2386.0
AUSTIN,TX,78754,8805 LEISURE DR,488481.0,3,2.0,1840.0
AUSTIN,TX,78754,6801 WILLIAM WALLACE WAY,620803.0,4,2.0,4342.0
AUSTIN,TX,78754,6827 WILLIAM WALLACE WAY,444919.0,4,2.0,2832.0
AUSTIN,TX,78754,11251 AVERING LN,294416.0,3,2.0,1973.0
AUSTIN,TX,78754,6904 CELTIC CT,644495.0,6,3.0,4559.0
AUSTIN,TX,78754,6908 CELTIC CT,482611.0,4,3.0,3084.0
AUSTIN,TX,78754,11324 AVERING LN,426903.0,3,2.0,2460.0
AUSTIN,TX,78754,6916 CELTIC CT,464066.0,3,2.0,2930.0
AUSTIN,TX,78754,6917 CELTIC CT,641546.0,6,3.0,4519.0
AUSTIN,TX,78754,11501 GLEN FALLOCH CT,414341.0,3,2.0,2731.0
AUSTIN,TX,78754,7008 MUCKENDER LN,426147.0,4,3.0,2886.0
AUSTIN,TX,78754,7108 WHIFFLEWIND WAY,354634.0,3,2.0,2179.0
AUSTIN,TX,78754,7209 CURPIN CV,477384.0,4,3.0,3232.0
AUSTIN,TX,78754,9003 MAGNA CARTA LOOP,429072.0,3,2.0,2320.0
AUSTIN,TX,78754,5002 EDENBOURGH LN,308723.0,3,2.0,1723.0
AUSTIN,TX,78754,11421 GLEN FALLOCH CT,644540.0,6,3.0,4680.0
AUSTIN,TX,78754,8700 SPRINGDALE RD,635966.0,3,2.0,2411.0
AUSTIN,TX,78754,5204 EDENBOURGH LN,318638.0,2,2.0,1308.0
AUSTIN,TX,78754,7000 MUCKENDER LN,314220.0,3,2.0,1930.0
AUSTIN,TX,78754,11845 GAELIC DR,427483.0,3,2.0,2512.0
AUSTIN,TX,78754,11104 AMARANTH LN,434519.0,4,2.0,2986.0
AUSTIN,TX,78754,11116 AMARANTH LN,419236.0,4,2.0,2758.0
AUSTIN,TX,78754,11602 RYDALWATER LN,374182.0,3,2.0,2024.0
AUSTIN,TX,78754,11612 LOWESWATER LN,413130.0,4,2.0,2810.0
AUSTIN,TX,78754,3603 VARA DR,934349.0,3,2.0,2714.0
AUSTIN,TX,78754,11913 GAELIC DR,489961.0,3,2.0,3014.0
AUSTIN,TX,78754,11936 GAELIC DR,492663.0,3,2.0,3014.0
AUSTIN,TX,78754,7058 THISTLE HILL WAY,643726.0,6,3.0,4519.0
AUSTIN,TX,78754,11221 AVERING LN,371743.0,3,2.0,2400.0
AUSTIN,TX,78754,11008 BOUNDLESS VALLEY DR,372519.0,3,2.0,1838.0
AUSTIN,TX,78754,11840 GAELIC DR,496139.0,5,2.0,3073.0
AUSTIN,TX,78754,8801 LEISURE DR,479955.0,3,3.0,2302.0
AUSTIN,TX,78754,9027 WELLESLEY DR,341263.0,3,2.0,1623.0
AUSTIN,TX,78754,11800 RYDALWATER LN,482517.0,3,2.0,2707.0
AUSTIN,TX,78754,11932 GAELIC DR,386577.0,3,2.0,2104.0
AUSTIN,TX,78754,12000 GAELIC DR,372371.0,3,2.0,1941.0
AUSTIN,TX,78754,11417 SPRINKLE CUTOFF RD,354367.0,4,2.0,1767.0
AUSTIN,TX,78754,11117 BOUNDLESS VALLEY DR,405994.0,3,2.0,2001.0
AUSTIN,TX,78754,11108 CAIN HARVEST DR,437905.0,3,2.0,2055.0
AUSTIN,TX,78754,11105 BLUFF CANYON DR,502430.0,3,2.0,2359.0
AUSTIN,TX,78754,11133 AVERING LN,375172.0,4,2.0,2400.0
AUSTIN,TX,78754,11120 AVERING LN,476908.0,6,3.0,3362.0
AUSTIN,TX,78754,11104 CAIN HARVEST DR,589360.0,4,3.0,3188.0
AUSTIN,TX,78754,6100 MAGNUS ST,357691.0,3,2.0,1955.0
AUSTIN,TX,78754,5608 ADAIR DR,330301.0,3,2.0,1853.0
AUSTIN,TX,78754,5612 ADAIR DR,388016.0,3,2.0,2104.0
AUSTIN,TX,78754,5704 MALCOM TRL,395998.0,4,2.0,2182.0
AUSTIN,TX,78754,9102 HAPPY TRL,528771.0,4,2.0,2563.0
AUSTIN,TX,78754,9012 HAPPY TRL,766086.0,4,2.0,3072.0
AUSTIN,TX,78754,1504 MISTY CV,495939.0,3,2.0,1740.0
AUSTIN,TX,78754,3009 CAIN HARVEST CV,478740.0,4,2.0,2441.0
AUSTIN,TX,78754,8701 MERION CIR,330048.0,3,2.0,1836.0
AUSTIN,TX,78754,9400 MAGNA CARTA LOOP,441562.0,4,2.0,2570.0
AUSTIN,TX,78754,6012 MAGNUS ST,346526.0,3,2.0,1882.0
AUSTIN,TX,78754,11732 GAELIC DR,387375.0,3,2.0,2104.0
AUSTIN,TX,78754,11129 FRIENDSHIP DR,461226.0,3,2.0,2284.0
AUSTIN,TX,78754,11124 FRIENDSHIP DR,424095.0,3,2.0,2077.0
AUSTIN,TX,78754,11112 AVERING LN,412633.0,3,2.0,2598.0
AUSTIN,TX,78754,7116 DAGON DR,421160.0,4,2.0,2761.0
AUSTIN,TX,78754,7100 DAGON DR,374043.0,3,2.0,2359.0
AUSTIN,TX,78754,6101 MAGNUS ST,423786.0,3,2.0,2090.0
AUSTIN,TX,78754,6105 MAGNUS ST,449958.0,4,3.0,2522.0
AUSTIN,TX,78754,6109 MAGNUS ST,378265.0,3,2.0,2090.0
AUSTIN,TX,78754,11948 GAELIC DR,403002.0,3,2.0,2090.0
AUSTIN,TX,78754,11944 GAELIC DR,369702.0,3,2.0,1925.0
AUSTIN,TX,78754,11941 GAELIC DR,431342.0,3,2.0,2324.0
AUSTIN,TX,78754,11949 GAELIC DR,403580.0,3,2.0,2104.0
AUSTIN,TX,78754,10805 WORN SOLE DR,375346.0,3,2.0,1830.0
AUSTIN,TX,78754,10809 WORN SOLE DR,372775.0,3,2.0,1710.0
AUSTIN,TX,78754,10813 WORN SOLE DR,373439.0,3,2.0,1990.0
AUSTIN,TX,78754,10817 WORN SOLE DR,372775.0,3,2.0,1710.0
AUSTIN,TX,78754,10821 WORN SOLE DR,450820.0,3,2.0,2320.0
AUSTIN,TX,78754,10825 WORN SOLE DR,350409.0,3,2.0,1710.0
AUSTIN,TX,78754,10829 WORN SOLE DR,413401.0,3,2.0,2320.0
AUSTIN,TX,78754,10833 WORN SOLE DR,337443.0,3,2.0,1710.0
AUSTIN,TX,78754,10837 WORN SOLE DR,485820.0,3,3.0,2320.0
AUSTIN,TX,78754,10841 WORN SOLE DR,407775.0,3,2.0,1710.0
AUSTIN,TX,78754,10901 WORN SOLE DR,441560.0,3,2.0,2017.0
AUSTIN,TX,78754,10905 WORN SOLE DR,438269.0,3,2.0,2320.0
AUSTIN,TX,78754,10909 WORN SOLE DR,441560.0,3,2.0,2017.0
AUSTIN,TX,78754,10913 WORN SOLE DR,407990.0,3,2.0,1830.0
AUSTIN,TX,78754,10917 WORN SOLE DR,407775.0,3,2.0,1710.0
AUSTIN,TX,78754,10921 WORN SOLE DR,355000.0,3,2.0,1996.0
AUSTIN,TX,78754,10925 WORN SOLE DR,450820.0,3,2.0,2320.0
AUSTIN,TX,78754,2209 NESTLEWOOD DR,377000.0,3,2.0,1990.0
